,User,Tweet
5227,Oprah,@Dr_DanaMarie @owntv @ownambassadors @owners she's calling all the things a THING tonight.  @IyanlaVanzant so proud of your clarity.
5228,Oprah,@sh0dii1 so sweet. Thank you.
5229,Oprah,.@3LWTV @iyanlavanzant she speaks TRUTH to POWER! #FixMyLife
5230,Oprah,"@CapDeeComing you forgot ""low class"". :) #LeeDanielsTheButler"
5231,Oprah,@Darlynduhh I SEE you!
5232,Oprah,.@ChrissyMGeorgas yay! Looks like we're box office #1 again this weekend thanks to you All.  #LeeDanielsTheButler
5233,Oprah,@ChrisSumlin @3lwtv @owntv Iyanla's back in October.. Haves and Have Nots back in January.
5234,Oprah,@OWNAmbassadors @iyanlavanzant @owntv I can't smell one..but can Feel it in the air.#FixMyLife
5235,Oprah,"“@OWNAmbassadors: ""Tell the truth, which is something you two are not doing""  @IyanlaVanzant  Loved this one too. #FixMyLife"
5236,Oprah,".@IyanlaVanzant another great season of healing, and Insight for us all. Congratulations  to you and entire team.#FixMyLife"
5237,Oprah,"@3LWTV I agree. Today""I radiate Love"" . day 14 my favorite so far."
5238,Oprah,@OWNAmbassadors @BreneBrown Brene is gonna ROCK LifeClass !
5239,Oprah,@3LWTV @PRanganathan @OWNAmbassadors @butlermovie WHAT?? 4 times..thanx hon! #LeeDanielsTheButler
5240,Oprah,@jodisjoy @OWNAmbassadors we just finished editing Tina Turner..so much good stuff! Watch Sunday at 9.#NextChapter
5241,Oprah,@PRanganathan @OWNAmbassadors Y'all are working it! Thank you on behalf of  our entire  cast. #LeeDanielsTheButler
5242,Oprah,"@PRanganathan @H2theG @Owners so sorry I missed the Tweet Fest
Had business people come from out of town for meetings. Love that you did it!"
5243,Oprah,"@nada0971 @RichOnOWN @3LWTV  good, history and Hope! #LeeDanielsTheButher"
5244,Oprah,@SeanMartinelli  great you can help next weekend .#LeeDanielsTheButler
5245,Oprah,@3LWTV @PowerfulWill  so great to hear u guys. I loved  day 14!
5246,Oprah,@RichOnOWN @3LWTV for sure all kids need to learn about Freedom Riders.
5247,Oprah,@RichOnOWN @3LWTV yep .. Kept the nails. Changed color.
5248,Oprah,". @3LWTV @GrowingOWN @Janetfan4life yes, do tell all your friends and coworkers  about @butlermovie. This weekend was crucial. Next, also."
5249,Oprah,.@GrowingOWN @Janetfan4life yes in theaters as long as people support  it. Thanks to all who went to see this weekend. #LeeDanielsTheButler
5250,Oprah,@lindsaylohan great big step canceling that trip to Europe !
5251,Oprah,@justinrueda 20's  are figuring it out and 30's are EXECUTION! #LindsaysNextChapter
5252,Oprah,".@lindsaylohan that's when real change happens, when you get TIRED of doing what's self destructive. #LindsaysNextChapter"
5253,Oprah,"@KirstenPalmer87 agree. @lindsaylohan made me DiG for that one.
#LindsaysNextChapter"
5254,Oprah,@SelenaStoleMe shhhh! Spoiler. Alert.
5255,Oprah,.@kierabiera11 @lindsaylohan  20's are about figuring out who you are. Hard to do with millions of dollars clouding the picture.
5256,Oprah,@lindsaylohan I understand so fully what you're saying .
5257,Oprah,@CONNIEBREEDLOVE @leedaniels thanks so much!
5258,Oprah,@Don_na_roo 😘thanks !
5259,Oprah,@spiromatic Tina next week.
5260,Oprah,.@lindsaylohan  your answer surprised me.. Still can't imagine that much money and no guidance. Of COURSE you loose your mind!
5261,Oprah,.@lindsaylohan are you nervous watching yourself?  #LindsaysNextChapter
5262,Oprah,".@Got2BJosh @lindsaylohan so interesting when you think about it ""addicted to chaos"". #toomuchdrama"
5263,Oprah,.@lindsaylohan thanks for not making me dig for the Adderall answer. Saved us a lot of time.  #LindsaysNextChapter
5264,Oprah,"@DosiaPolonia Super Soul Sunday , next Chapter, MasterClass . No Celine yet."
5265,Oprah,@kells1015 this was shot in NYC..We rented the space. #LindsaysNextChapter
5266,Oprah,".@lindsaylohan  you know it's bad when jail feels like ""peace"". #LindsaysNextChapter"
5267,Oprah,.@CatrelCathey @lindsaylohan @OWNTV  watching with you! #lindsayNextChapter
5268,Oprah,.@lindsaylohan the Tweet is On.. U joining us? #LindsaysNextChapter
5269,Oprah,"Lindsay speaks her ""truth"" with me tonight. #nextchapter #LindsaysNextChapter http://t.co/q1MRUJmHkT"
5270,Oprah,"Helllooo Poland! Cześć Polska! Starting today, you'll be able to watch your favorite shows from OWN. Tweet, tweet me your Aha Moments #OWNPL"
5271,Oprah,.@TheDailyOWN  A big YAY! And thanks to you all for going to see it. #LeeDanielsTheButler
5272,Oprah,@CornyKoehl @ForestWhitaker thanks Corny. See u Monday. Getting ready for #SSS
5273,Oprah,.@THEmbcarter @3LWTV @kenlikebarbie I've now seen it 6 times. Discovered new things each time. #LeeDanielsTheButler
5274,Oprah,@FoundingFodder did you hear? I didn't buy it . Nor was shown it. Didn't know what it cost or was made of.
5275,Oprah,@GrowingOWN I will see you there.
5276,Oprah,@CurrieTerrell thank u😘
5277,Oprah,@3LWTV @kenlikebarbie @THEmbcarter tell everyone to go next week  if haven't seen already. Spread the word. #TheButler
5278,Oprah,@Mildenhall Shaquanda?? Looks just like me😉!
5279,Oprah,@Dapolka822 Heal thyself and see the DVD later. #thebutler
5280,Oprah,".@THEmbcarter @3LWTV loved that too. the real Dr.Lawson, who trained the Fisk students was at premiere.#TheButler"
5281,Oprah,@DevlinHuxtable what time is Butler tweet party?
5282,Oprah,@3LWTV @PowerfulWill Cecil asking for raise both times. My fav scene other than dinner scene. #TheButler
5283,Oprah,@3LWTV @PowerfulWill Lonnell was this your 2nd or 3d time seeing #LeeDanielsTheButler
5284,Oprah,@3LWTV @PowerfulWill it's on East coast as well.
5285,Oprah,Watching @IyanlaVanzant  anyone else? #fixmylife
5286,Oprah,".@DeitraphiDeitra @ForestWhitaker love it that the young'uns  get to see and understand how their ""crowns"" were paid for. #Butler"
5287,Oprah,@franspeake thank you so much.
5288,Oprah,.@THEmbcarter  I'm happiest that young peeps like u get to see a part of history that's so vital to ALL in our country.
5289,Oprah,@LifeizzGolden let me know😃
5290,Oprah,@pattyrickk I am Blessed. Luck is preparation meeting the moment of opportunity.
5291,Oprah,.@1Life_DreamBIG thanks Veronica. Bet your mom appreciated it too. #LeeDanielsTheButler
5292,Oprah,@IsabelWilkinson @MalikaGhosh @ajthigpen0321 @TheRealAdamSays my favorite was his/her black and white jumpsuits.
5293,Oprah,"@DevlinHuxtable @ForestWhitaker you forgot ""trifling """
5294,Oprah,@Official_AlexB_ @Owners @OWNTV yes.. fantaaaastic!
5295,Oprah,@3LWTV I went with many neighbors. they laughed and cried!
5296,Oprah,@kevdumay96 thanx😘
5297,Oprah,@jewelchic don't know. Doubt if its opening there until DVD.
5298,Oprah,@phjeap thanx to you and hubby . What was your favorite part?
5299,Oprah,"@Sstneal @Official_AlexB_ Sydnie u going to see today? 
#LeeDanielsTheButler"
5300,Oprah,"@KennardoHolder yes that's the whole. "" every thing you are, and everything you have"" is because of them all. #Butler represents generation."
5301,Oprah,@thecharlbrown @BobGrandinetti @MotownMusical thanks for the support.
5302,Oprah,@Akifran @ForestWhitaker is BRILLIANT in this movie . So hard to say nothing  and have the audience FEEL what you're thinking.#theButler
5303,Oprah,@GaOWNers wow didn't know that! But thanks. #LeeDanielsTheButler
5304,Oprah,.@SwellaBrations agree with you Swella!
5305,Oprah,.@TridaiTaylor so happy you received in the spirit we made it! #LeeDanielsTheButler
5306,Oprah,@lynelle0421 @ForestWhitaker so happy you did. 😘
5307,Oprah,.@Official_AlexB_ loved that moment! Thanx for your support. #LeeDanielsTheButler
5308,Oprah,"Thanks for all your tweets about #LeeDanielsTheButler, I'm so proud of our movie.  http://t.co/B4e4uRwreD"
5309,Oprah,@Krazy4BrunoMars cried at the end or before? 3 major cry points for me. #LeeDanielsTheButler
5310,Oprah,.@stephenhurd @LennyKravitz @CubaGooding8 @terrancehoward7 you've seen already? I'm taking a big group tonite. #Butlerparty
5311,Oprah,@msvaplus2012 what do you mean? Promoting wrong?
5312,Oprah,@3LWTV @RichOnOWN no judgement..
5313,Oprah,"Anyone else meditate today? ""I use my Energy to heal and Transform. "" #Day12"
5314,Oprah,.@jimmykimmel  THAT was fun! I don't know what came over me! #yougetaCar
5315,Oprah,@CDNOWNViewers I think this series is best yet. #Meditation #Day10
5316,Oprah,"@henry_h2 @Morning_Joe @msnbc @mrich1201  movie is about 2 different ways to be a warrior. Father's vs.Son. Both were right for their
Time."
5317,Oprah,@MalikaGhosh @nada0971 depends on scripts.
5318,Oprah,@Joy_Rizing @CarpeDiemJBS @nada0971 what will you attract today?
5319,Oprah,@nada0971 Day job! Climbing Kilo.
5320,Oprah,@octaviaspencer our beloved Forest Whittaker is AMAZING as the Butler. I just love him.
5321,Oprah,"@PhoebeFeed @OfficialStedman wow 6lbs . I join you tomorrow, did not want to attempt while doing multiple interviews. #NBNS"
5322,Oprah,"@octaviaspencer @BongioviNina @ForestWhitaker Octavia you were so real in this film , especially hospital scene. #FruitvaleStation"
5323,Oprah,@CarpeDiemJBS @nada0971 just finished. #Day10
5324,Oprah,@CanuckRedneck I didn't make it an issue. I answered the question.
5325,Oprah,"@PeteyProtein @DeepakChopra agree! Let's attract beauty, peace and good vibes today. #day10 #Meditation"
5326,Oprah,@nada0971 morrrrrning Nada!
5327,Oprah,"@SOOTHE_ @Morning_Joe agree ""handbag incident"" does not merit the attention. Was simply answering a question."
5328,Oprah,"@SOOTHE_ @Morning_Joe almost every interviewer asked questions about Trayvon , Paula Dean , Racism. Not a stunt. Just answered the question."
5329,Oprah,@NatashaMyles agree!
5330,Oprah,.@WidowintheCity g 'night all.
5331,Oprah,"@madeline_smithh @ibakerC nice tweeting with ya, gotta go to sleep."
5332,Oprah,@mayawatson I know you're less than 30 mins from my house. So beautiful there.
5333,Oprah,@ibakerC only if the script is meaningful to me.
5334,Oprah,@offenbal the woman smoked Pall Malls.... Not ingesting that!
5335,Oprah,@MissGabby88 takeaway for me: father and son represent 2 different ways to be a warrior.
5336,Oprah,"@ibakerC so many fav moments: When Butler asks for raise, Dinner table, all scenes with older Charlie, Gloria and Cecil 's scene in kitchen"
5337,Oprah,"@PhoebeFeed @CarpeDiemJBS you know I appreciate. We all do.
#castofButler"
5338,Oprah,@RichOnOWN @lizkinnell nope what's a Zagg ?
5339,Oprah,@sdkp I agree much more important inequities in the world.
5340,Oprah,@ibakerC agree with you.
5341,Oprah,@looklikeoprah2 it'll still be out when you return if all goes well. I am hopeful.
5342,Oprah,@MissGabby88 @butlermovie won't be on DVD until it's had full run in theaters.
5343,Oprah,@CaseysCreations gotcha.
5344,Oprah,@RichOnOWN @butlermovie @jimmykimmel tomorrow. Done!
5345,Oprah,@PaoloPresta nice seeing u on red carpet all tuxed out. Were  u nervous?
5346,Oprah,@CaseysCreations Dave Bruebeck?
5347,Oprah,@DanniSoPretty lotta Hair!
5348,Oprah,"@CaseysCreations yes, hi Casey, did you get the flowers I sent to thank you for the wood carving?"
5349,Oprah,@MissGabby88 take a friend.. You'll want to talk about it afterwards.@butlermovie
5350,Oprah,@Imurdipak 21 days to establish a habit. It's good u agree? #Meditation
5351,Oprah,@Chris_Nima thanx for noticing
5352,Oprah,@MoonMsc thanx. 💜
5353,Oprah,@thesumitgoyal what part of India? I loved being in Mumbai.
5354,Oprah,@agligorijevic love to.
5355,Oprah,@looklikeoprah2 don't know . Will find out. Thanks for asking.
5356,Oprah,@PeterParros @MsReneeLawless it is good stuff.. Thanks Peter.
5357,Oprah,.@CoryBooker One step closer. I knew you could do it. Congratulations.
5358,Oprah,"@Johnathan5361 pg 13 just for you! Just so you could come to see.
@butlermovie"
5359,Oprah,.@Johnathan5361 so happy you will get to see what young people 18-21 did to sacrifice for our country! @butlermovie
5360,Oprah,.@DevlinHuxtable @jillienp @PRanganathan @butlermovie thanks for your support. You gotta take a friend to discuss afterwards!
5361,Oprah,.@MsReneeLawless  good moment. Crying on cue. I find that so hard to do. Was that challenging for you?. #HavesandHaveNots
5362,Oprah,"@DevlinHuxtable @PRanganathan @butlermovie parties! I'm all for it.
I'm in!!  #LeeDanielsTheButler"
5363,Oprah,.@jonathan_chase it's a great ensemble cast. Everybody will have their share of story lines. #HavesAndHaveNots
5364,Oprah,@MrKingDrew @GaOWNers this made me LOL!
5365,Oprah,@PRanganathan 4 days and counting. #LeeDanielsTheButler
5366,Oprah,O my Jeffrey crying. In love with Wyatt! #HavesandHaveNots
5367,Oprah,".@Angelarobschild love seeing you ""handle ""these scenes. #HavesandHaveNots"
5368,Oprah,"What does ""hell to pay"" look like in Veronica's world? #HavesAndHaveNots"
5369,Oprah,@cherylaction watching with my girls. #HavesAndHaveNots
5370,Oprah,@PRanganathan @WeinsteinFilms JERRY MCGUIRE!
5371,Oprah,.@HavesHaveNot Tweet Party is on.. Thanks for joining!
5372,Oprah,@RichOnOWN leaving party. Can't pose for another picture!!! Every Human has a camera!
5373,Oprah,Getting ready for @butlermovie red carpet http://t.co/dgLCyUggsE
5374,Oprah,.@DeepakChopra  just meditated again before hitting red carpet for @butlermovie .What a wonderful gift you've given us.  #Namaste
5375,Oprah,Has anyone seen THE SPECTACULAR NOW?  Beautiful coming-of-age film like they used to make them.  So well done.
5376,Oprah,"@LovelymarisaT @RichOnOWN  you 're going to ""get"" it and love I'm sure."
5377,Oprah,.@RichOnOWN @OWNTV thank you all for watching #NextChapter tonight I was attending a SAG screening for@butlermovie
5378,Oprah,"Just had the  most delicious and Savory vegan meal  EVER @Crossroads8284 .
Thank you Tal."
5379,Oprah,@RichOnOWN  I know ..I teach from this book to my girls #UntetheredSoul   #supersoulsunday
5380,Oprah,@RichOnOWN @SuperSoulSunday don't you LOOOVE this message.
5381,Oprah,This is me of my favorite Super Soul Sundays . Michael Singer.@# #UntetheredSoul
5382,Oprah,@phillyroll87 what was your last bid?
5383,Oprah,"@PropMuch2 you change who your kids are , when you fight in front of them.#FixMyLife"
5384,Oprah,Isn't it compelling and heartbreaking to hear little kids ask their parents Not to fight.#FixMyLife
5385,Oprah,@GcobaniQambela ok thanks
5386,Oprah,@3LWTV @butlermovie will you see again?
5387,Oprah,@RichOnOWN LA and not on ticket remaining.
5388,Oprah,.@GcobaniQambela Let me know what you think. I'll be in twitter land waiting for your reaction to BUTLER .Are you seeing Aug 16th?
5389,Oprah,@phillyroll87 when is this Auction..I've seen this tweet for days!
5390,Oprah,@MarianYK2 Tyler's writing second season now.
5391,Oprah,@kwesterling tweet tweet
5392,Oprah,"@IyanlaVanzant you do such a great job of connecting the dots to our pain and behavior. ""Lay down your weapons"". #FixMyLife"
5393,Oprah,.@NancyODell @DolderNews is what I meant to say. If you're ever there check out the spa. #bestever
5394,Oprah,.@NancyODell other than the handbag diss. I had a GREAT time in Zurich. Best spa ever @doldergrand. Would love to experience again.
5395,Oprah,@M15C1 that's a HAHa!
5396,Oprah,"@EvaBaez @NancyODell ooo that's good..wish I'd remembered that line! ""You work on commission, right""."
5397,Oprah,@3LWTV @butlermovie you will see so much more second time. Isn't Forest Whittaker AMAaaaazing!
5398,Oprah,@paula65writer @NancyODell also true. I wanted to LOOK at it.
5399,Oprah,"@Mrs_SimonCowell @NancyODell  yep definitely ""pretty woman "" moment ."
5400,Oprah,.@RichOnOWN @emmascout Thanks . Such an honor to receive !
5401,Oprah,@tende_roni @NancyODell agree!
5402,Oprah,.@NancyODell Turns out that store clerk did me a favor. Just found out that bag was $38K!!! She was right I was NOT going to buy it.
5403,Oprah,"@NancyODell I purposely didn't say the name of the store, didn't want it to turn into a THANG!"
5404,Oprah,The Deepak 21 day meditation challenge is soooo good. I'm now doing twice a day. So is @3LWTV. Anyone else? http://t.co/d3t9ve40Er
5405,Oprah,.@iamtikasumpter was so good seeing you at BUTLER premiere. #HaveAndHaveNots
5406,Oprah,.@3LWTV  morning all!  Yes I meditated. Now waiting in green room for @RobinRoberts #GMA
5407,Oprah,"Love this cover so much, I'm making it my new avatar. @O_Magazine http://t.co/pmnju7kvQn"
5408,Oprah,Just revealed this new cover of o_magazine - 1 of my faves ever - Let's talk about HAIR! http://t.co/T9dVIa2eXD
5409,Oprah,@amysita2000 so great. I feel that too. Did you like the music did it help you relax? #OoM
